"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Lou Fusz Mazda",7MMVAABWXTN192707,2026,Mazda,"CX-50 Hybrid","Preferred AWD",,M26969,2026-09-09,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-hybrid-preferred-awd-awd-suv-7mmvaabwxtn192707/
"Lou Fusz Mazda",JM1BPACL8T1908419,2026,Mazda,"Mazda3 Sedan","2.5 S Preferred",,M26971,2026-09-10,https://www.mazda.fusz.com/inventory/new-2026-mazda-mazda3-sedan-2-5-s-preferred-fwd-sedan-jm1bpacl8t1908419/
"Lou Fusz Mazda",7MMVAAEW1TN192963,2026,Mazda,"CX-50 Hybrid","Premium Plus AWD",,M26972,2026-09-10,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-hybrid-premium-plus-awd-awd-suv-7mmvaaew1tn192963/
"Lou Fusz Mazda",7MMVAABW3TN193309,2026,Mazda,"CX-50 Hybrid","Preferred AWD",,M26976,2026-09-15,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-hybrid-preferred-awd-awd-suv-7mmvaabw3tn193309/
"Lou Fusz Mazda",7MMVABBL5TN631064,2026,Mazda,CX-50,"2.5 S Preferred AWD",,M26977,2026-09-15,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-2-5-s-preferred-awd-awd-suv-7mmvabbl5tn631064/
"Lou Fusz Mazda",JM1BPAJL8T1909220,2026,Mazda,"Mazda3 Hatchback","2.5 S",,M26982,2026-09-15,https://www.mazda.fusz.com/inventory/new-2026-mazda-mazda3-hatchback-2-5-s-fwd-hatchback-jm1bpajl8t1909220/
"Lou Fusz Mazda",JM3KKCHD6T1422890,2026,Mazda,CX-90,"3.3 Turbo Premium Sport AWD",,M26983,2026-09-15,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-90-3-3-turbo-premium-sport-awd-awd-suv-jm3kkchd6t1422890/
"Lou Fusz Mazda",JM1BPABLXT1909556,2026,Mazda,"Mazda3 Sedan","2.5 S Select Sport",,M26985,2026-09-16,https://www.mazda.fusz.com/inventory/new-2026-mazda-mazda3-sedan-2-5-s-select-sport-fwd-sedan-jm1bpablxt1909556/
"Lou Fusz Mazda",JM1BPAKL7T1909417,2026,Mazda,"Mazda3 Hatchback","2.5 S Select Sport",,M26986,2026-09-16,https://www.mazda.fusz.com/inventory/new-2026-mazda-mazda3-hatchback-2-5-s-select-sport-fwd-hatchback-jm1bpakl7t1909417/
"Lou Fusz Mazda",JM1BPALL4T1909650,2026,Mazda,"Mazda3 Hatchback","2.5 S Preferred",,M26987,2026-09-16,https://www.mazda.fusz.com/inventory/new-2026-mazda-mazda3-hatchback-2-5-s-preferred-fwd-hatchback-jm1bpall4t1909650/
