"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Lou Fusz KIA",5XYK33DF6TG460617,2026,Kia,Sportage,EX,"At Dealership",K26F154,2026-07-09,https://www.kia.fusz.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df6tg460617/
"Lou Fusz KIA",KNAG64J77T5510978,2026,Kia,K5,GT-Line,"At Dealership",KD6L021,2026-07-06,https://www.kia.fusz.com/inventory/new-2026-kia-k5-gt-line-fwd-4d-sedan-knag64j77t5510978/
"Lou Fusz KIA",KNDPVDDG6V7412310,2027,Kia,"Sportage Hybrid",X-Line,"In Transit",K27Y003,2026-07-07,https://www.kia.fusz.com/inventory/new-2027-kia-sportage-hybrid-x-line-awd-5dr-sport-utility-kndpvddg6v7412310/
"Lou Fusz KIA",5XYRG4JC7TG477039,2026,Kia,Sorento,LX,"At Dealership",K267109,2026-07-10,https://www.kia.fusz.com/inventory/new-2026-kia-sorento-lx-fwd-4dr-sport-utility-5xyrg4jc7tg477039/
"Lou Fusz KIA",KNDPVDDG2V7409453,2027,Kia,"Sportage Hybrid",X-Line,"In Transit",K27Y004,2026-07-08,https://www.kia.fusz.com/inventory/new-2027-kia-sportage-hybrid-x-line-awd-5dr-sport-utility-kndpvddg2v7409453/
"Lou Fusz KIA",KNDPXDDG5V7409733,2027,Kia,"Sportage Hybrid","SX Prestige","In Transit",K27Y006,2026-07-08,https://www.kia.fusz.com/inventory/new-2027-kia-sportage-hybrid-sx-prestige-awd-5dr-sport-utility-kndpxddg5v7409733/
"Lou Fusz KIA",KNDPXDDG8V7423528,2027,Kia,"Sportage Hybrid","SX Prestige","In Transit",K27Y007,2026-07-08,https://www.kia.fusz.com/inventory/new-2027-kia-sportage-hybrid-sx-prestige-awd-5dr-sport-utility-kndpxddg8v7423528/
"Lou Fusz KIA",KNDPXDDG9V7411209,2027,Kia,"Sportage Hybrid","SX Prestige","In Transit",K27Y005,2026-07-08,https://www.kia.fusz.com/inventory/new-2027-kia-sportage-hybrid-sx-prestige-awd-5dr-sport-utility-kndpxddg9v7411209/
"Lou Fusz KIA",KNDPXDDGXV7423269,2027,Kia,"Sportage Hybrid","SX Prestige","In Transit",K27Y008,2026-07-08,https://www.kia.fusz.com/inventory/new-2027-kia-sportage-hybrid-sx-prestige-awd-5dr-sport-utility-kndpxddgxv7423269/
"Lou Fusz KIA",KNDCT3LE3T5380780,2026,Kia,Niro,"SX Touring","In Transit",K26G029,2026-07-10,https://www.kia.fusz.com/inventory/new-2026-kia-niro-sx-touring-fwd-mpv-kndct3le3t5380780/
"Lou Fusz KIA",KNDNB5K37T6648599,2026,Kia,"Carnival MPV",LXS,"In Transit",K26M454,2026-07-10,https://www.kia.fusz.com/inventory/new-2026-kia-carnival-mpv-lxs-fwd-minivan-kndnb5k37t6648599/
"Lou Fusz KIA",3KPFX5DE6TE383074,2026,Kia,"K4 Hatchback",EX,"In Transit",K26C067,2026-07-10,https://www.kia.fusz.com/inventory/new-2026-kia-k4-hatchback-ex-fwd-5-door-sedan-3kpfx5de6te383074/
