"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Lou Fusz Ford",1FMEE9BP3TLB18256,2026,Ford,Bronco,Badlands,"At Dealership",F26591,2026-06-24,https://www.loufuszford.com/inventory/new-2026-ford-bronco-badlands-4wd-4d-sport-utility-1fmee9bp3tlb18256/
"Lou Fusz Ford",1FMUK8HH8TGC13306,2026,Ford,Explorer,Platinum,"In Transit",F26599,2026-06-04,https://www.loufuszford.com/inventory/new-2026-ford-explorer-platinum-4wd-4d-sport-utility-1fmuk8hh8tgc13306/
"Lou Fusz Ford",1FT8W3BMXTEF11788,2026,Ford,F-350SD,XL,"At Dealership",F26600,2026-07-02,https://www.loufuszford.com/inventory/new-2026-ford-f-350sd-xl-4wd-4d-crew-cab-1ft8w3bmxtef11788/
"Lou Fusz Ford",1FT8W4DM8TEE97229,2026,Ford,F-450SD,Platinum,"At Dealership",F26601,2026-06-29,https://www.loufuszford.com/inventory/new-2026-ford-f-450sd-platinum-4wd-4d-crew-cab-1ft8w4dm8tee97229/
"Lou Fusz Ford",1FMEE9BP1TLB19938,2026,Ford,Bronco,Badlands,"At Dealership",F26606,2026-07-23,https://www.loufuszford.com/inventory/new-2026-ford-bronco-badlands-4wd-4d-sport-utility-1fmee9bp1tlb19938/
"Lou Fusz Ford",1FTEW2LP1TFB37880,2026,Ford,F-150,STX,"At Dealership",F26607,2026-06-30,https://www.loufuszford.com/inventory/new-2026-ford-f-150-stx-4wd-4d-supercrew-1ftew2lp1tfb37880/
"Lou Fusz Ford",1FTFW3L58TKE23323,2026,Ford,F-150,XLT,"At Dealership",F26619,2026-06-11,https://www.loufuszford.com/inventory/new-2026-ford-f-150-xlt-4wd-4d-supercrew-1ftfw3l58tke23323/
"Lou Fusz Ford",1FT8W3BM8TEF10641,2026,Ford,F-350SD,Lariat,"At Dealership",F26625,2026-07-10,https://www.loufuszford.com/inventory/new-2026-ford-f-350sd-lariat-4wd-4d-crew-cab-1ft8w3bm8tef10641/
"Lou Fusz Ford",1FTFW7L86TFA46887,2026,Ford,F-150,Platinum,"At Dealership",F26623,2026-06-15,https://www.loufuszford.com/inventory/new-2026-ford-f-150-platinum-4wd-4d-supercrew-1ftfw7l86tfa46887/
"Lou Fusz Ford",1FMUK8HH1TGC17830,2026,Ford,Explorer,Platinum,"In Transit",F26628,2026-06-16,https://www.loufuszford.com/inventory/new-2026-ford-explorer-platinum-4wd-4d-sport-utility-1fmuk8hh1tgc17830/
"Lou Fusz Ford",1FMUK8JHXTGC12202,2026,Ford,Explorer,Tremor,"At Dealership",F26634,2026-07-28,https://www.loufuszford.com/inventory/new-2026-ford-explorer-tremor-4wd-4d-sport-utility-1fmuk8jhxtgc12202/
"Lou Fusz Ford",1FMWK8GC0TGC19888,2026,Ford,Explorer,ST,"In Transit",F26632,2026-06-17,https://www.loufuszford.com/inventory/new-2026-ford-explorer-st-4wd-4d-sport-utility-1fmwk8gc0tgc19888/
"Lou Fusz Ford",1FTFW7L88TFB51592,2026,Ford,F-150,Platinum,"At Dealership",F26635,2026-07-14,https://www.loufuszford.com/inventory/new-2026-ford-f-150-platinum-4wd-4d-supercrew-1ftfw7l88tfb51592/
"Lou Fusz Ford",1FMUK8DHXTGC09229,2026,Ford,Explorer,Active,"At Dealership",F26640,2026-07-01,https://www.loufuszford.com/inventory/new-2026-ford-explorer-active-4wd-4d-sport-utility-1fmuk8dhxtgc09229/
"Lou Fusz Ford",1FMWK8GC7TGC12811,2026,Ford,Explorer,ST,"At Dealership",F26641,2026-07-16,https://www.loufuszford.com/inventory/new-2026-ford-explorer-st-4wd-4d-sport-utility-1fmwk8gc7tgc12811/
"Lou Fusz Ford",1FMWK8GCXTGC19686,2026,Ford,Explorer,ST,"In Transit",F26642,2026-06-18,https://www.loufuszford.com/inventory/new-2026-ford-explorer-st-4wd-4d-sport-utility-1fmwk8gcxtgc19686/
"Lou Fusz Ford",1FMDE6AH6TLB26047,2026,Ford,Bronco,Base,"At Dealership",F26638,2026-07-13,https://www.loufuszford.com/inventory/new-2026-ford-bronco-base-4wd-2d-sport-utility-1fmde6ah6tlb26047/
"Lou Fusz Ford",1FTFW3L84TFB54790,2026,Ford,F-150,XLT,"At Dealership",F26646,2026-07-16,https://www.loufuszford.com/inventory/new-2026-ford-f-150-xlt-4wd-4d-supercrew-1ftfw3l84tfb54790/
"Lou Fusz Ford",1FMDE6AH8TLB25563,2026,Ford,Bronco,Base,"At Dealership",F26645,2026-07-10,https://www.loufuszford.com/inventory/new-2026-ford-bronco-base-4wd-2d-sport-utility-1fmde6ah8tlb25563/
