"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Lou Fusz Subaru St. Louis",4S4SLDH66T3148958,2026,Subaru,FORESTER,"Sport Onyx Edition","At Dealership",S26848,2026-07-31,https://www.subaru.fusz.com/inventory/new-2026-subaru-forester-sport-onyx-edition-awd-suv-4s4sldh66t3148958/
"Lou Fusz Subaru St. Louis",4S4SLDL61T3148535,2026,Subaru,FORESTER,Wilderness,"At Dealership",S26847,2026-07-30,https://www.subaru.fusz.com/inventory/new-2026-subaru-forester-wilderness-awd-suv-4s4sldl61t3148535/
"Lou Fusz Subaru St. Louis",4S4SLDL65T3151096,2026,Subaru,FORESTER,Wilderness,"At Dealership",S26876,2026-08-07,https://www.subaru.fusz.com/inventory/new-2026-subaru-forester-wilderness-awd-suv-4s4sldl65t3151096/
"Lou Fusz Subaru St. Louis",4S4SLDT65T3151972,2026,Subaru,FORESTER,Touring,"At Dealership",S26877,2026-08-07,https://www.subaru.fusz.com/inventory/new-2026-subaru-forester-touring-awd-suv-4s4sldt65t3151972/
"Lou Fusz Subaru St. Louis",4S4SLDT67T3151052,2026,Subaru,FORESTER,Touring,"At Dealership",S26880,2026-08-07,https://www.subaru.fusz.com/inventory/new-2026-subaru-forester-touring-awd-suv-4s4sldt67t3151052/
"Lou Fusz Subaru St. Louis",4S4SLSE75T3151545,2026,Subaru,FORESTER,"Premium Hybrid","At Dealership",S26905,2026-08-19,https://www.subaru.fusz.com/inventory/new-2026-subaru-forester-premium-hybrid-awd-suv-4s4slse75t3151545/
"Lou Fusz Subaru St. Louis",JF2BURJD5TY551230,2026,Subaru,OUTBACK,"Touring XT","At Dealership",S26818,2026-07-23,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-touring-xt-awd-wagon-jf2burjd5ty551230/
"Lou Fusz Subaru St. Louis",JF2GUSND9T8270216,2026,Subaru,CROSSTREK,"Limited Hybrid","At Dealership",S26825,2026-07-25,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-limited-hybrid-awd-5-door-jf2gusnd9t8270216/
"Lou Fusz Subaru St. Louis",JF1GUAFC2T8284270,2026,Subaru,IMPREZA,Sport,"In Transit",S26932,2026-08-17,https://www.subaru.fusz.com/inventory/new-2026-subaru-impreza-sport-awd-5-door-jf1guafc2t8284270/
"Lou Fusz Subaru St. Louis",JF1GUHJC8T8283799,2026,Subaru,IMPREZA,RS,"In Transit",S26931,2026-08-17,https://www.subaru.fusz.com/inventory/new-2026-subaru-impreza-rs-awd-5-door-jf1guhjc8t8283799/
"Lou Fusz Subaru St. Louis",JF2BUPED2TY582224,2026,Subaru,OUTBACK,Touring,"In Transit",S26926,2026-08-14,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-touring-awd-wagon-jf2buped2ty582224/
"Lou Fusz Subaru St. Louis",JF2BURJD3TY578863,2026,Subaru,OUTBACK,"Touring XT","In Transit",S26935,2026-08-17,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-touring-xt-awd-wagon-jf2burjd3ty578863/
