"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Mazda of Evansville",JM1NDAD76T0705994,2026,Mazda,"MX-5 MIATA","Grand Touring","In Transit",WM260375,2026-06-15,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-mx-5-miata-grand-touring-rwd-convertible-jm1ndad76t0705994/
"Mazda of Evansville",JM3KKBHD6T1396169,2026,Mazda,CX-90,Preferred,"At Dealership",WM260328,2026-06-02,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-90-preferred-awd-suv-jm3kkbhd6t1396169/
"Mazda of Evansville",7MMVAABW0TN172384,2026,Mazda,"CX-50 Hybrid",Preferred,"At Dealership",WM260297,2026-04-28,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-hybrid-preferred-awd-suv-7mmvaabw0tn172384/
"Mazda of Evansville",JM3KKBHD8T1396383,2026,Mazda,CX-90,Preferred,"At Dealership",WM260352,2026-06-16,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-90-preferred-awd-suv-jm3kkbhd8t1396383/
"Mazda of Evansville",7MMVABBL0TN495653,2026,Mazda,CX-50,"2.5 S Preferred","At Dealership",WM260283,2026-04-21,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-s-preferred-awd-suv-7mmvabbl0tn495653/
"Mazda of Evansville",7MMVABDLXTN495723,2026,Mazda,CX-50,"2.5 S Premium","At Dealership",WM260281,2026-04-21,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-s-premium-awd-suv-7mmvabdlxtn495723/
"Mazda of Evansville",JM3KMEHA6T0154229,2026,Mazda,CX-5,"2.5 S Premium Plus","At Dealership",WM260329,2026-06-11,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-premium-plus-awd-suv-jm3kmeha6t0154229/
"Mazda of Evansville",JM3KMEHAXT0154993,2026,Mazda,CX-5,"2.5 S Premium Plus","At Dealership",WM260326,2026-06-02,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-premium-plus-awd-suv-jm3kmehaxt0154993/
"Mazda of Evansville",JM3KMCHA0T0155185,2026,Mazda,CX-5,"2.5 S Preferred","At Dealership",WM260354,2026-06-11,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-preferred-awd-suv-jm3kmcha0t0155185/
"Mazda of Evansville",JM3KMCHA4T0154749,2026,Mazda,CX-5,"2.5 S Preferred","At Dealership",WM260325,2026-06-02,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-preferred-awd-suv-jm3kmcha4t0154749/
"Mazda of Evansville",JM3KMCHA6T0155143,2026,Mazda,CX-5,"2.5 S Preferred","At Dealership",WM260355,2026-06-11,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-preferred-awd-suv-jm3kmcha6t0155143/
"Mazda of Evansville",7MMVABDL7TN496604,2026,Mazda,CX-50,"2.5 S Premium","At Dealership",WM260295,2026-04-28,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-s-premium-awd-suv-7mmvabdl7tn496604/
"Mazda of Evansville",JM3KKEHC4T1396843,2026,Mazda,CX-90,"S Premium Plus","At Dealership",WM260348,2026-06-11,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-90-s-premium-plus-awd-suv-jm3kkehc4t1396843/
"Mazda of Evansville",7MMVABDL8TN496949,2026,Mazda,CX-50,"2.5 S Premium","At Dealership",WM260294,2026-04-28,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-s-premium-awd-suv-7mmvabdl8tn496949/
"Mazda of Evansville",JM3KMEHAXT0156887,2026,Mazda,CX-5,"2.5 S Premium Plus","At Dealership",WM260358,2026-06-16,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-premium-plus-awd-suv-jm3kmehaxt0156887/
"Mazda of Evansville",JM3KKEHD0T1397299,2026,Mazda,CX-90,"Premium Plus","In Transit",WM260367,2026-06-04,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-90-premium-plus-awd-suv-jm3kkehd0t1397299/
"Mazda of Evansville",JM3KMBHA4T0156334,2026,Mazda,CX-5,"2.5 S Select","At Dealership",WM260351,2026-06-11,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-select-awd-suv-jm3kmbha4t0156334/
"Mazda of Evansville",7MMVABDL9TN497124,2026,Mazda,CX-50,"2.5 S Premium","At Dealership",WM260296,2026-04-28,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-s-premium-awd-suv-7mmvabdl9tn497124/
"Mazda of Evansville",JM3KMCHA5T0158325,2026,Mazda,CX-5,"2.5 S Preferred","In Transit",WM260365,2026-06-04,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-preferred-awd-suv-jm3kmcha5t0158325/
"Mazda of Evansville",JM3KMCHA8T0157332,2026,Mazda,CX-5,"2.5 S Preferred","At Dealership",WM260356,2026-06-16,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-preferred-awd-suv-jm3kmcha8t0157332/
"Mazda of Evansville",JM3KMBHA2T0158096,2026,Mazda,CX-5,"2.5 S Select","In Transit",WM260364,2026-06-04,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-select-awd-suv-jm3kmbha2t0158096/
"Mazda of Evansville",JM3KMDHA2T0158644,2026,Mazda,CX-5,"2.5 S Premium","In Transit",WM260366,2026-06-04,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-premium-awd-suv-jm3kmdha2t0158644/
"Mazda of Evansville",JM1NDAD71T0706521,2026,Mazda,"MX-5 MIATA","Grand Touring","At Dealership",WM260357,2026-06-11,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-mx-5-miata-grand-touring-rwd-convertible-jm1ndad71t0706521/
"Mazda of Evansville",7MMVABBL4TN498247,2026,Mazda,CX-50,"2.5 S Preferred","At Dealership",WM260314,2026-05-05,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-s-preferred-awd-suv-7mmvabbl4tn498247/
"Mazda of Evansville",7MMVABDL6TN498361,2026,Mazda,CX-50,"2.5 S Premium","At Dealership",WM260312,2026-05-05,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-s-premium-awd-suv-7mmvabdl6tn498361/
