"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Lou Fusz Chevrolet",3GNKBCR47TS181080,2026,Chevrolet,Blazer,2LT,"At Dealership",C261179,2026-06-18,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-blazer-2lt-front-wheel-drive-suv-3gnkbcr47ts181080/
"Lou Fusz Chevrolet",3GNKBJR46TS182564,2026,Chevrolet,Blazer,3LT,"At Dealership",C261181,2026-06-13,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-blazer-3lt-all-wheel-drive-suv-3gnkbjr46ts182564/
"Lou Fusz Chevrolet",KL79MTSL2TB257154,2026,Chevrolet,Trailblazer,RS,"In Transit",,2026-06-23,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-trailblazer-rs-front-wheel-drive-suv-kl79mtsl2tb257154/
"Lou Fusz Chevrolet",3GNKBER40TS183443,2026,Chevrolet,Blazer,RS,"At Dealership",C261180,2026-06-17,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-blazer-rs-front-wheel-drive-suv-3gnkber40ts183443/
"Lou Fusz Chevrolet",1GB4KSEY5TF291915,2026,Chevrolet,"Silverado 3500 HD",WT,"At Dealership",CF261047,2026-05-06,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-silverado-3500-hd-wt-four-wheel-drive-crew-cab-1gb4ksey5tf291915/
"Lou Fusz Chevrolet",1HA3GTC74SN022765,2025,Chevrolet,"Express Cutaway 3500",1WT,"At Dealership",CF252482,2025-10-08,https://www.loufuszchevrolet.com/inventory/new-2025-chevrolet-express-cutaway-3500-1wt-rear-wheel-drive-long-wheelbase-1ha3gtc74sn022765/
"Lou Fusz Chevrolet",1GCWGAF77T1231623,2026,Chevrolet,"Express Cargo",WT,"At Dealership",C261134,2026-04-11,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-express-cargo-wt-rear-wheel-drive-2500-regular-wheelbase-1gcwgaf77t1231623/
"Lou Fusz Chevrolet",1GC4KNE79TF320708,2026,Chevrolet,"Silverado 2500 HD",LT,"In Transit",,2026-06-09,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-silverado-2500-hd-lt-four-wheel-drive-crew-cab-1gc4kne79tf320708/
"Lou Fusz Chevrolet",2GCUKEED2T1212766,2026,Chevrolet,"Silverado 1500",RST,"In Transit",,2026-06-23,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-silverado-1500-rst-four-wheel-drive-crew-cab-2gcukeed2t1212766/
"Lou Fusz Chevrolet",2GCUKEED9T1213008,2026,Chevrolet,"Silverado 1500",RST,"In Transit",,2026-06-23,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-silverado-1500-rst-four-wheel-drive-crew-cab-2gcukeed9t1213008/
"Lou Fusz Chevrolet",KL77LFEP1TC219502,2026,Chevrolet,Trax,LS,"In Transit",,2026-06-25,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-trax-ls-front-wheel-drive-suv-kl77lfep1tc219502/
"Lou Fusz Chevrolet",1GCPTEEK6T1279370,2026,Chevrolet,Colorado,"Trail Boss","In Transit",,2026-06-24,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-colorado-trail-boss-four-wheel-drive-crew-cab-1gcpteek6t1279370/
"Lou Fusz Chevrolet",KL79MTSL0TB258321,2026,Chevrolet,Trailblazer,RS,"In Transit",,2026-06-25,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-trailblazer-rs-front-wheel-drive-suv-kl79mtsl0tb258321/
"Lou Fusz Chevrolet",KL79MTSL0TB259517,2026,Chevrolet,Trailblazer,RS,"In Transit",,2026-06-25,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-trailblazer-rs-front-wheel-drive-suv-kl79mtsl0tb259517/
